slug,name_en,name_bn,description_en,description_bn,type,price,sale_price,unit,stock,is_active,tags,image_url,agro_id,agro_url,agro_category,match_score,cloudinary_url
sultrik-powder-100gm-5478,Sultrik Powder - 100gm,সুলট্রিক  পাউডার - ১০০ গ্রাম,"""Composition"": ""Each gm powder contains Sulphachloropyridazine sodium USP 100 mg, Trimethoprim BP 20 mg, Vitamin K3 with Sucrose excipient 880 mg."" ""Indication"": ""Effective against the following diseases like Infectious coryza, Coli-septicemia, Pullorum diseases, Coli-Enteritis, Fowl Cholera, Air sac disease, Salpingitis, CRD complex, Staphylococcal infections, Omphalitis."", ""Dosage"": ""1.5gm-2.0gm/liter of drinking water for 3-5 days"", ""Precaution"": ""Contraindicated in animals with severe renal ","মোরগ-মুরগি ও বাছুরের বিভিন্ন প্রকার ব্যাকটেরিয়াজনিত রোগের চিকিৎসায় কার্যকর ঔষধ কার্যকরী উপাদান প্রতি গ্রাম পাউডারে আছে: সোডিয়াম সালফাক্লোরো পাইরিডাজিন ইউ এস পি ........১০০ মি.গ্রা. ট্রাইমেথোপ্রিম বিপি......................................................................২০ মি.গ্রা. গুণাগুণ সুলট্রিক ব্যাকটেরিয়ার জীবন চক্রে এদের বৃদ্ধি ও বিকাশে প্রতিবন্ধকতার সৃষ্টি করে। সুলট্রিক এর-মূল উপাদান দু'টি একত্রে কয়েকগুণ বেশী কার্যক্ষমতার অধিকারী, যার ফলে ইহা বহুমুখী কার্যকর, উচ্চক্ষমতা সম্পন্ন ও স্বল",vet_supply,148,,100gm,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img6663.webp,5478,https://agromukam.com/sultrik-powder-100gm,Cattle > Cattle Medication > Antibiotics,0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713444/products/sultrik-powder-100gm-5478.webp
apthocare-powder-100-g-7152,Apthocare Powder 100 g,অ্যাপথোকেয়ার ১০০গ্রাম,Composition: Each 100 gm powder contains: Vitamin C 200 mg Potassium Iodate (eqivalent to Iodate) 100 mg Glutamic acid 50 mg With fortified base and Amino Nitrogen. Indication: Aphthous lesions very fast after affects of FMD Thyroid imbalance Ptyalism After-effects of F&amp;M leading to infertility and panting. Hypertrichosis Mode of Action: It contains Glutamic acid which enhances the production of proline and hydroxyproline (both amino acid) to recover from sore by covering epithelial membrane,উপাদান (Composition): প্রতি ১০০ গ্রাম পাউডারে থাকে: ভিটামিন C – ২০০ মি.গ্রা. পটাসিয়াম আয়োডেট (সমতুল্য আয়োডেট) – ১০০ মি.গ্রা. গ্লুটামিক অ্যাসিড – ৫০ মি.গ্রা. সুষম বেস এবং অ্যামিনো নাইট্রোজেন সহ ব্যবহারযোগ্যতা (Indication): এফএমডি (FMD)-র পরবর্তী ক্ষত (Aphthous lesions) থাইরয়েডের ভারসাম্যহীনতা অতিরিক্ত লালা পড়া (Ptyalism) FMD-এর পরবর্তী সমস্যাজনিত বন্ধ্যত্ব ও হাঁপ ধরা অতিরিক্ত পশম গজানো (Hypertrichosis) কার্যপ্রণালী (Mode of Action): গ্লুটামিক অ্যাসিড প্রোলিন ও হাইড্রক্সিপ্রোলিন (অ্যামিনো অ্যাসিড,vet_supply,187,162,100gm,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img9682.webp,7152,https://agromukam.com/apthocare-powder-100-g,Cattle > Cattle Medication > Immune Enhancers,0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713445/products/apthocare-powder-100-g-7152.webp
doxacil-vet-powder-100g-7358,Doxacil-Vet Powder 100g,ডক্সাসিল-ভেট  পাউডার ১০০ গ্রাম,"Composition: Each gram Doxacil-Vet powder contains Doxycycline HCl BP equivalent to 100 mg Doxycycline. Indications: Doxacil-Vet powder is indicated for local &amp; systemic infections of livestock &amp; poultry due to gram-positive &amp; gram-negative Bacteria, Protozoa, Rickettsiae, Mycoplasma etc. For Poultry: The drug is indicated for the prevention &amp; treatment of Chronic Respiratory Disease (CRD), Infectious Coryza, Colibacillosis, Fowl cholera, Fowl typhoid, Infectious synovitis, Mycop","ডক্সাসিল-ভেট ® পাউডার ডক্সিসাইক্লিন এইচসিএল বিপি ১০% টেট্রাসাইক্লিন (অ্যান্টিবায়োটিক) ইঙ্গিত: ডক্সাসিল-ভেট ® পাউডার গ্রাম-পজিটিভ এবং গ্রাম-নেগেটিভ ব্যাকটেরিয়া, প্রোটোজোয়া, রিকেটসিয়া, মাইকোপ্লাজমা ইত্যাদির কারণে গবাদি পশু এবং হাঁস-মুরগির স্থানীয় এবং পদ্ধতিগত সংক্রমণের জন্য নির্দেশিত। হাঁস-মুরগির জন্য: ওষুধটি দীর্ঘস্থায়ী শ্বাসযন্ত্রের রোগ (CRD), সংক্রামক করোজা, কোলিব্যাসিলোসিস, ফাউল কলেরা, ফাউল টাইফয়েড, সংক্রামক সাইনোভাইটিস, মাইকোপ্লাজমোসিস এবং সালমোনেলোসিস, ক্ল্যামিডিওসিস এবং নেক্রোটিক এন্",vet_supply,200,191,100gm,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img11476.webp,7358,https://agromukam.com/doxacil-vet-powder-100g,Cattle > Cattle Medication > Antibiotics,0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713445/products/doxacil-vet-powder-100g-7358.webp
tam-vet-powder-100g-7494,Tam-Vet Powder 100g,ট্যাম-ভেট ® পাউডার ১০০ গ্রাম,"Composition: Each gm powder contains 200 mg of Tylosin tartrate. Indication: Tam-vet powder is effective both gram positive (Staphylococcus aureus, Streptococcus, Diplococcus, Corynebacterium, Erycepolothrix, Clostridium) and gram negative bacteria (Proteus, Salmonella, Shigella, Klebsiella, Mycobacterium etc) and sinusitis, enteritis pneumonia etc. Tam-vet powder has a particular action against Mycoplasma gallisepticum S6, which is implicated in the CRD complex in chicken &amp; infectious sinus","ইঙ্গিত: ট্যাম-ভেট পাউডার গ্রাম পজিটিভ (স্ট্যাফাইলোকক্কাস অরিয়াস, স্ট্রেপ্টোকক্কাস, ডিপ্লোকক্কাস, কোরিনেব্যাকটেরিয়াম, এরিসেপোলোথ্রিক্স, ক্লোস্ট্রিডিয়াম) এবং গ্রাম নেগেটিভ ব্যাকটেরিয়া (প্রোটিয়াস, সালমোনেলা, শিগেলা, ক্লেবসিয়েলা, মাইকোব্যাকটেরিয়াম ইত্যাদি) এবং সাইনোসাইটিস, এন্টেরাইটিস নিউমোনিয়া ইত্যাদি উভয় ক্ষেত্রেই কার্যকর। ট্যাম-ভেট পাউডার মাইকোপ্লাজমা গ্যালিসেপটিকাম এস৬ এর বিরুদ্ধে একটি বিশেষ প্রভাব ফেলে, যা মুরগির সিআরডি কমপ্লেক্সে জড়িত এবং টার্কির সংক্রামক সাইনোসাইটিস। বৃদ্ধি বৃদ্ধির ",vet_supply,204.52,195,100gm,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img10426.webp,7494,https://agromukam.com/tam-vet-powder-100g,Cattle > Cattle Medication > Antibiotics,0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713445/products/tam-vet-powder-100g-7494.webp
cotra-vet-powder-100g-7332,Cotra-Vet Powder 100G,কট্রা ভেট পাউডার ১০০গ্রাম,"Composition: Each gram water soluble powder contains Chlortetracycline hydrochloride 200 mg. Description: Chlortetracycline is used as an antimicrobial in veterinary therapeutics. As with other tetracyclines, it is a broad spectrum antibiotic with a wide range of bacteriostatic activity against both gm(-) and gm(+) bacteria. Chlortetracycline appears to act by inhibiting the binding of aminoacyl-tRNA to the mRNA ribosome complex, thereby preventing the bacterial protein synthesis. Indications: C","গঠন (Composition): প্রতি গ্রাম পানিতে দ্রবণীয় পাউডারে রয়েছে: ক্লোরটেট্রাসাইক্লিন হাইড্রোক্লোরাইড – ২০০ মি.গ্রা. 📄 বিবরণ (Description): ক্লোরটেট্রাসাইক্লিন পশুচিকিৎসায় অ্যান্টিমাইক্রোবিয়াল হিসেবে ব্যবহৃত হয়। অন্যান্য টেট্রাসাইক্লিনের মতো এটি একটি বিস্তৃত কার্যক্ষমতা সম্পন্ন অ্যান্টিবায়োটিক, যা গ্রাম-নেগেটিভ ও গ্রাম-পজিটিভ উভয় ধরনের ব্যাকটেরিয়ার বিরুদ্ধে ব্যাকটেরিওস্ট্যাটিক কার্যক্ষমতা প্রদর্শন করে। এটি সম্ভবত অ্যামিনোঅ্যাসিল-tRNA কে mRNA-র রাইবোসোম কমপ্লেক্সে যুক্ত হওয়া প্রতিরোধ করে, ফল",vet_supply,208,198,100gm,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img9854.webp,7332,https://agromukam.com/cotra-vet-powder-100g,Cattle > Cattle Medication > Antibiotics,0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713445/products/cotra-vet-powder-100g-7332.webp
sumid-vet-powder-10x10g-7492,Sumid- Vet Powder 10x10g,সুমিড-ভেট ® পাউডার ১০x১০ গ্রাম,"Indication: Sumid-Vet ® Powder is used to treat sulphanilamide -sensitive organisms, notably streptococcal septicaemia; equine pneumonia, strangles, joint-ill, metritis in mares, cows and ewes. Sumid-Vet ® Powder is also used as a dusting powder for wounds by topical application Preparation: 10X10 gm","ইঙ্গিত: সুমিড-ভেট ® পাউডার সালফানিলামাইড-সংবেদনশীল জীবাণু, বিশেষ করে স্ট্রেপ্টোকক্কাল সেপ্টিসেমিয়া; ঘোড়া, গরু এবং ভেড়ার ক্ষেত্রে অশ্বারোহী নিউমোনিয়া, শ্বাসরোধ, জয়েন্টের রোগ, মেট্রাইটিসের চিকিৎসার জন্য ব্যবহৃত হয়। সুমিড-ভেট ® পাউডার ক্ষতের জন্য ডাস্টিং পাউডার হিসেবেও ব্যবহৃত হয়। প্রস্তুতি: ১০x১০ গ্রাম",vet_supply,220,210,10gm,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img10422.webp,7492,https://agromukam.com/sumid-vet-powder-10x10g,Cattle > Cattle Medication > Antibiotics,0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713445/products/sumid-vet-powder-10x10g-7492.webp
necrocin-vet-powder-100g-7790,Necrocin-Vet Powder 100g,নেক্রোসিন-ভেট পাউডার ১০০ গ্রাম,"Necrocin-Vet Powder 100g Indication: Necrotic enteritis, Streptococcosis, Staphylococcosis and other bacteria involved in intestinal disorders. Dosage &amp; Administration: 25 gm/100 kg of feed or, as advised by a Registered Veterinarian. Preparation: 100gm Sachet","ইঙ্গিত : নেক্রোটিক এন্টারাইটিস, স্ট্রেপ্টোকক্কোসিস, স্ট্যাফাইলোকক্কোসিস এবং অন্ত্রের রোগে জড়িত অন্যান্য ব্যাকটেরিয়া। ডোজ ও প্রয়োগ পদ্ধতি : প্রতি ১০০ কেজি খাদ্যে ২৫ গ্রাম অথবা নিবন্ধিত পশুচিকিৎসকের পরামর্শ অনুযায়ী। প্রস্তুত প্রণালী : ১০০ গ্রাম স্যাশে",vet_supply,300,286,100gm,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img10465.webp,7790,https://agromukam.com/necrocin-vet-powder-100g,Cattle > Cattle Medication > Antibacterials,0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713445/products/necrocin-vet-powder-100g-7790.webp
augment-vet-100gm-powder-4879,Augment Vet 100gm Powder,অগমেন্ট ভেট  ১০০ গ্রাম পাউডার,"Amoxicillin Trihydrate 10% and Clavulanic Acid 2.5% Oral Powder Composition Each gm powder contains Amoxicillin trihydrate BP 100 mg Clavulanic acid BP 25mg Mode of action Augment® Vet powder is a broad spectrum bactericidal antibiotic that belongs to the betalactam group. Amoxicillin trihydrate powder interferes with bacterial cell wall synthesis by inhibiting transpeptidase and carboxipeptidase enzymes and by binding with the ""Penicillin binding protein"" of bacteria. As a result, osmotic disor","অ্যামোক্সিসিলিন ট্রাইহাইড্রেট 10% এবং ক্লভুল্যানিক অ্যাসিড 2.5% ওরাল পাউডার উপাদান প্রতিটি গ্রাম পাউডার থাকে অ্যামোক্সিসিলিন ট্রাইহাইড্রেট বিপি 100 মিলিগ্রাম ক্লাভুল্যানিক অ্যাসিড বিপি 25 মিলিগ্রাম কার্যপ্রণালী Augment® Vet পাউডার হল একটি বিস্তৃত বর্ণালী ব্যাকটেরিয়াঘটিত অ্যান্টিবায়োটিক যা বেটালাকটাম গ্রুপের অন্তর্গত। অ্যামোক্সিসিলিন ট্রাইহাইড্রেট পাউডার ব্যাকটেরিয়া কোষ প্রাচীর সংশ্লেষণে হস্তক্ষেপ করে ট্রান্সপেপ্টিডেস এবং কার্বক্সিপেপ্টিডেস এনজাইমকে বাধা দেয় এবং ""পেনিসিলিন"" এর সাথে আবদ্ধ করে ",vet_supply,400,371,100gm,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img5608.webp,4879,https://agromukam.com/augment-vet-100gm-powder,Cattle > Cattle Medication > Antibiotics,0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713445/products/augment-vet-100gm-powder-4879.webp
garlic-plus-powder-1kg-3430,Garlic Plus Powder 1kg,গার্লিক প্লাস পাউডার ১কেজি,𝗞𝗠𝗕 𝗚𝗔𝗥𝗟𝗜𝗖 𝗣𝗢𝗪𝗗𝗘𝗥 𝗣𝗟𝗨𝗦 𝟭𝗞𝗚 𝙒𝙃𝘼𝙏 𝙄𝙎 𝙆𝙈𝘽 𝙂𝘼𝙍𝙇𝙄𝘾 𝙋𝙊𝙒𝘿𝙀𝙍 𝙋𝙇𝙐𝙎? 𝘼𝙋𝘼 𝙄𝙏𝙐 𝙆𝙈𝘽 𝙀𝙆𝙎𝙏𝙍𝘼𝙆 𝘽𝘼𝙒𝘼𝙉𝙂 𝙋𝙐𝙏𝙄𝙃? KMB Garlic Powder Plus is a natural insect repellent with pungent natural garlic powder. It is meant for home gardens and farms to repel pests. 𝙒𝙃𝘼𝙏 𝙄𝙎 𝙆𝙈𝘽 𝙂𝘼𝙍𝙇𝙄𝘾 𝙋𝙊𝙒𝘿𝙀𝙍 𝙋𝙇𝙐𝙎 𝙈𝘼𝘿𝙀 𝙊𝙁? KMB Garlic Powder Plus is made of natural garlic odor extract. No chemical is added. 𝙒𝙃𝙔 𝘿𝙊 𝙄 𝙉𝙀𝙀𝘿 𝙆𝙈𝘽 𝙂,𝗞𝗠𝗕 𝗚𝗔𝗥𝗟𝗜𝗖 𝗣𝗢𝗪𝗗𝗘𝗥 𝗣𝗟𝗨𝗦 𝟭𝗞𝗚 𝙒𝙃𝘼𝙏 𝙄𝙎 𝙆𝙈𝘽 𝙂𝘼𝙍𝙇𝙄𝘾 𝙋𝙊𝙒𝘿𝙀𝙍 𝙋𝙇𝙐𝙎? 𝘼𝙋𝘼 𝙄𝙏𝙐 𝙆𝙈𝘽 𝙀𝙆𝙎𝙏𝙍𝘼𝙆 𝘽𝘼𝙒𝘼𝙉𝙂 𝙋𝙐𝙏𝙄𝙃? KMB Garlic Powder Plus is a natural insect repellent with pungent natural garlic powder. It is meant for home gardens and farms to repel pests. 𝙒𝙃𝘼𝙏 𝙄𝙎 𝙆𝙈𝘽 𝙂𝘼𝙍𝙇𝙄𝘾 𝙋𝙊𝙒𝘿𝙀𝙍 𝙋𝙇𝙐𝙎 𝙈𝘼𝘿𝙀 𝙊𝙁? KMB Garlic Powder Plus is made of natural garlic odor extract. No chemical is added. 𝙒𝙃𝙔 𝘿𝙊 𝙄 𝙉𝙀𝙀𝘿 𝙆𝙈𝘽 𝙂,vet_supply,450,405,1kg,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img2976.webp,3430,https://agromukam.com/garlic-plus-powder-1kg,"Cattle > Cattle Hygiene & Grooming > Lice, Mites, Flies & Mosquito repellent",0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713445/products/garlic-plus-powder-1kg-3430.webp
bcox-vet-powder-10x10g-7250,Bcox Vet Powder 10x10g,বিকক্স ভেট পাউডার ১০×১০ গ্রাম,"Composition: Each 100 gm Powder contains Carbasalate Calcium EP 76.32g (Equivalent to 60g of Acetylsalicylic acid) and Sodium Ascorbate USP 7.48g (Equivalent to 6.65g of Ascorbic acid) Mode of Action: Carbasalate Calcium is a 1/1 complex of calcium acetylsalicylate and urea. Compared to aspirin (acetylsalicylic acid) Carbasalate calcium is soluble in water, allowing a better dissolution and therefore a higher therapeutic effect. Aspirin is well known for its effect against pain, fever and inflam","সংগঠনঃ প্রতি ১০০ গ্রাম পাউডারে থাকে: কারবাসালেট ক্যালসিয়াম EP ৭৬.৩২ গ্রাম &amp;nbsp;&amp;nbsp;&amp;nbsp;(যা ৬০ গ্রাম অ্যাসিটাইলস্যালিসাইলিক অ্যাসিডের সমতুল্য) সোডিয়াম অ্যাসকরবেট USP ৭.৪৮ গ্রাম &amp;nbsp;&amp;nbsp;&amp;nbsp;(যা ৬.৬৫ গ্রাম অ্যাসকরবিক অ্যাসিডের সমতুল্য) ক্রিয়া প্রক্রিয়া: কারবাসালেট ক্যালসিয়াম হলো ক্যালসিয়াম অ্যাসিটাইলস্যালিসাইলেট এবং ইউরিয়ার ১:১ অনুপাতের যৌগ। এটি অ্যাসপিরিনের তুলনায় পানিতে দ্রবণীয় হওয়ায় দ্রুত গলে এবং ভালো চিকিৎসাগত প্রভাব দেয়। অ্যাসপিরিন ব্যথা, জ্বর এবং",vet_supply,450,428,10gm,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img9788.webp,7250,https://agromukam.com/bcox-vet-powder-10x10g,Cattle > Cattle Medication > Immune Enhancers,0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713445/products/bcox-vet-powder-10x10g-7250.webp
gentabac-vet-powder-5gx10-s-4288,Gentabac Vet Powder (5gx10's),জেন্টাবেক ভেট পাউডার  ৫ গ্রাম,"Composition: Each g powder contains Gentamicin Sulphate BP equivalent to 200 mg Gentamicin Pharmacology: Gentamicin is a broad spectrum aminoglycoside antibioticwhich is highly effective against many strains of GramNegative and Gram Positive micro-organisms such as E.coli, Salmonella, Pasteurella, Staphylococcus, Streptococcus,Listeria, Pseudomonus, etc. The oral Gentamicin is slowly and poorly absorbed from thegastrointestinal tract hence it concentrates in the intestine thatshows its antibacte","উপাদানঃ প্রতি গ্রাম পাউডারে আছে জেন্টামাইসিন সালফেট বিপি যা জেন্টামাইসিন ২০০মি.গ্রা. এর সমতুল্য ফার্মাকোলোজিঃ জেন্টামাইসিন একটি ব্রডস্প্যাকট্রাম এমাইনোগøাইকোসাইড এন্টিবায়োটিক যা অনেক প্রজাতির গ্রাম নেগেটিভ এবং গ্রাম পজেটিভ জীবাণুর বিরুদ্ধে অত্যন্ত কার্যকর যেমন ই.কোলাই, সালমোনেলা, পাস্টুরেলা, স্টেফাইলোকক্কাস, স্ট্রেপ্টোকক্কাস, লিসটেরিয়া,সিউডোমোনাস ইত্যাদি। জেন্টামাইসিন মুখে সেবনে ধীরে ও অল্প পরিমানে অন্ত্র থেকে শোষিত হয়। ফলে অন্ত্রে অবস্থিত ব্যাকটেরিয়ার বিরুদ্ধে জেন্টামাইসিন অত্যন্ত কার্যকারিতা প",vet_supply,500,476,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img11529.webp,4288,https://agromukam.com/gentabac-vet-powder-5g,Cattle > Cattle Medication > Antibiotics,0.54,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713446/products/gentabac-vet-powder-5gx10-s-4288.webp
